Model,DPO4034B,,,
-5.27E+01,17,6,0.96,0.4
-5.27E+01,24,-3,0.48,0.88
-5.27E+01,25,-11,0.08,1.2
-5.26E+01,26,-18,-0.48,1.52
-5.26E+01,20,-24,-1.04,1.6
-5.26E+01,14,-27,-1.44,1.28
-5.26E+01,5,-25,-1.6,1.12
-5.26E+01,-3,-19,-1.76,0.56
-5.25E+01,-12,-12,-1.36,0.08
-5.25E+01,-18,-5,-0.96,-0.4
-5.25E+01,-23,4,-0.56,-0.96
-5.25E+01,-23,10,-0.08,-1.2
-5.25E+01,-22,15,0.24,-1.36
-5.24E+01,-18,19,0.56,-1.2
-5.24E+01,-14,18,0.88,-1.04
-5.24E+01,-8,18,0.96,-0.88
-5.24E+01,-5,16,0.96,-0.72
-5.24E+01,0,14,0.96,-0.48
-5.23E+01,3,9,0.8,-0.16
-5.23E+01,4,7,0.72,-0.08
-5.23E+01,7,5,0.56,0
-5.23E+01,8,3,0.48,0.16
-5.23E+01,8,2,0.4,0.16
-5.22E+01,9,0,0.32,0.32
-5.22E+01,7,-1,0.08,0.24
-5.22E+01,5,-1,0,0.24
-5.22E+01,4,-1,0,0.24
-5.22E+01,4,-1,0,0.24
-5.21E+01,3,-1,0,0.16
-5.21E+01,2,0,0,0.16
-5.21E+01,0,0,-0.08,0
-5.21E+01,0,0,0,0
-5.21E+01,-1,1,-0.08,-0.08
-5.20E+01,-2,1,0,-0.08
-5.20E+01,-3,1,-0.08,-0.16
-5.20E+01,-7,2,-0.08,-0.32
-5.20E+01,-9,2,-0.32,-0.4
-5.20E+01,-10,0,-0.4,-0.4
-5.19E+01,-11,-2,-0.48,-0.16
-5.19E+01,-9,-4,-0.72,-0.08
-5.19E+01,-8,-9,-0.88,0
-5.19E+01,-5,-13,-1.2,0.32
-5.19E+01,0,-18,-1.28,0.64
-5.18E+01,6,-19,-1.2,0.8
-5.18E+01,10,-19,-1.12,1.04
-5.18E+01,16,-20,-0.96,1.12
-5.18E+01,18,-17,-0.48,1.2
-5.18E+01,19,-12,-0.24,1.04
-5.17E+01,18,-8,0,0.88
-5.17E+01,16,-4,0.24,0.8
-5.17E+01,14,0,0.48,0.56
-5.17E+01,9,3,0.48,0.16
-5.17E+01,6,3,0.56,0.08
-5.16E+01,5,5,0.48,0
-5.16E+01,3,4,0.4,-0.08
-5.16E+01,1,4,0.24,-0.08
-5.16E+01,1,2,0.16,-0.08
-5.16E+01,0,1,0.08,0
-5.15E+01,0,0,0,0
-5.15E+01,0,0,-0.08,0
-5.15E+01,0,-1,-0.08,0.08
-5.15E+01,0,-1,-0.08,0
-5.15E+01,-1,-1,-0.08,0
-5.14E+01,-1,-2,-0.16,0
-5.14E+01,0,-1,-0.16,0
-5.14E+01,0,-1,-0.16,0
-5.14E+01,-1,0,-0.08,0
-5.14E+01,0,0,0,0
-5.13E+01,0,0,0,0
-5.13E+01,0,1,0.08,0
-5.13E+01,0,2,0.08,-0.08
-5.13E+01,0,4,0.24,-0.08
-5.13E+01,1,6,0.4,-0.16
-5.12E+01,-1,8,0.56,-0.24
-5.12E+01,-1,10,0.56,-0.4
-5.12E+01,-3,12,0.56,-0.48
-5.12E+01,-6,12,0.56,-0.56
-5.12E+01,-8,11,0.48,-0.64
-5.11E+01,-8,10,0.48,-0.64
-5.11E+01,-8,9,0.24,-0.56
-5.11E+01,-6,5,0.16,-0.32
-5.11E+01,-4,2,0,-0.24
-5.11E+01,-1,1,0.08,-0.08
-5.10E+01,1,-1,-0.08,0
-5.10E+01,1,-1,-0.08,0.08
-5.10E+01,4,-3,-0.08,0.24
-5.10E+01,6,-7,-0.32,0.48
-5.10E+01,10,-11,-0.48,0.72
-5.09E+01,12,-18,-0.88,1.12
-5.09E+01,9,-23,-1.28,1.12
-5.09E+01,3,-25,-1.68,0.96
-5.09E+01,-9,-22,-1.84,0.32
-5.09E+01,-22,-11,-1.6,-0.24
-5.08E+01,-33,4,-0.8,-1.28
-5.08E+01,-36,21,0.08,-1.92
-5.08E+01,-31,33,1.36,-2.16
-5.08E+01,-15,37,2,-1.76
-5.08E+01,2,30,2.08,-0.96
-5.07E+01,18,17,1.84,0
-5.07E+01,27,2,1.04,0.8
-5.07E+01,31,-11,0.16,1.36
-5.07E+01,25,-16,-0.32,1.36
-5.07E+01,19,-18,-0.72,1.28
-5.06E+01,11,-16,-0.64,0.8
-5.06E+01,6,-10,-0.48,0.56
-5.06E+01,2,-6,-0.32,0.32
-5.06E+01,1,-1,-0.08,0
-5.06E+01,-1,2,0.16,-0.08
-5.05E+01,-4,6,0.32,-0.4
-5.05E+01,-8,11,0.56,-0.64
-5.05E+01,-14,17,0.64,-1.04
-5.05E+01,-22,18,0.48,-1.36
-5.05E+01,-27,15,0,-1.44
-5.04E+01,-29,7,-0.56,-1.28
-5.04E+01,-25,-8,-1.44,-0.56
-5.04E+01,-13,-22,-2.08,0.4
-5.04E+01,4,-34,-2.24,1.28
-5.04E+01,19,-35,-1.84,1.92
-5.03E+01,31,-28,-0.96,2.08
-5.03E+01,33,-18,-0.16,1.76
-5.03E+01,29,-5,0.64,1.12
-5.03E+01,20,8,1.36,0.32
-5.03E+01,10,16,1.44,-0.32
-5.02E+01,0,21,1.52,-0.8
-5.02E+01,-7,22,1.2,-0.96
-5.02E+01,-11,19,0.96,-1.04
-5.02E+01,-12,16,0.64,-0.96
-5.02E+01,-12,12,0.4,-0.88
-5.01E+01,-11,8,0.16,-0.56
-5.01E+01,-9,5,0,-0.56
-5.01E+01,-9,4,0,-0.48
-5.01E+01,-7,3,0,-0.32
-5.01E+01,-7,2,-0.08,-0.32
-5.00E+01,-5,2,-0.08,-0.24
-5.00E+01,-5,1,-0.16,-0.16
-5.00E+01,-4,1,-0.08,-0.16
-5.00E+01,-5,0,-0.16,-0.24
-5.00E+01,-5,0,-0.32,-0.16
-4.99E+01,-4,-1,-0.32,-0.16
-4.99E+01,-5,-2,-0.24,-0.16
-4.99E+01,-7,-3,-0.48,-0.08
-4.99E+01,-5,-4,-0.56,0
-4.99E+01,-5,-6,-0.72,0
-4.98E+01,-2,-8,-0.72,0.16
-4.98E+01,-2,-8,-0.64,0.24
-4.98E+01,0,-9,-0.72,0.32
-4.98E+01,2,-9,-0.64,0.32
-4.98E+01,1,-8,-0.48,0.24
-4.97E+01,3,-7,-0.56,0.4
-4.97E+01,2,-7,-0.32,0.4
-4.97E+01,3,-5,-0.32,0.24
-4.97E+01,1,-2,-0.08,0.08
-4.97E+01,0,0,0,0.08
-4.96E+01,0,1,0,-0.08
-4.96E+01,-1,3,0,-0.24
-4.96E+01,-3,5,0.16,-0.24
-4.96E+01,-4,10,0.48,-0.56
-4.96E+01,-4,13,0.8,-0.56
-4.95E+01,-2,16,1.04,-0.56
-4.95E+01,3,15,1.2,-0.32
-4.95E+01,10,12,1.12,-0.08
-4.95E+01,19,6,1.04,0.32
-4.95E+01,26,-2,0.56,0.96
-4.94E+01,31,-14,0,1.44
-4.94E+01,30,-24,-0.72,1.84
-4.94E+01,23,-33,-1.52,1.92
-4.94E+01,9,-33,-2.08,1.44
-4.94E+01,-6,-26,-2.24,0.64
-4.93E+01,-20,-14,-1.84,-0.24
-4.93E+01,-31,2,-0.8,-1.2
-4.93E+01,-35,18,0,-1.76
-4.93E+01,-30,28,0.96,-2
-4.93E+01,-18,33,1.68,-1.84
-4.92E+01,-6,30,1.84,-1.12
-4.92E+01,9,22,1.92,-0.48
-4.92E+01,16,10,1.36,0.16
-4.92E+01,24,1,0.8,0.8
-4.92E+01,25,-8,0.16,1.2
-4.91E+01,24,-15,-0.24,1.28
-4.91E+01,18,-18,-0.56,1.28
-4.91E+01,14,-18,-0.72,1.12
-4.91E+01,10,-17,-0.8,0.88
-4.91E+01,6,-15,-0.88,0.64
-4.90E+01,2,-14,-0.8,0.48
-4.90E+01,0,-10,-0.72,0.4
-4.90E+01,-1,-7,-0.56,0.24
-4.90E+01,-1,-5,-0.32,0
-4.90E+01,-1,-2,-0.24,0
-4.89E+01,-1,-3,-0.16,0
-4.89E+01,0,-1,-0.08,0
-4.89E+01,0,0,0,0
-4.89E+01,0,0,0,0.08
-4.89E+01,0,1,0,0
-4.88E+01,1,2,0,0
-4.88E+01,1,2,0.16,-0.08
-4.88E+01,1,5,0.4,-0.16
-4.88E+01,2,6,0.48,-0.16
-4.88E+01,0,8,0.64,-0.32
-4.87E+01,-2,10,0.56,-0.4
-4.87E+01,-4,10,0.64,-0.56
-4.87E+01,-6,13,0.48,-0.72
-4.87E+01,-9,14,0.56,-0.8
-4.87E+01,-11,13,0.48,-0.88
-4.86E+01,-13,11,0.24,-0.8
-4.86E+01,-13,9,0.16,-0.72
-4.86E+01,-14,7,0.08,-0.8
-4.86E+01,-15,6,-0.08,-0.64
-4.86E+01,-13,3,-0.24,-0.56
-4.85E+01,-12,0,-0.48,-0.4
-4.85E+01,-9,-1,-0.48,-0.24
-4.85E+01,-8,-4,-0.64,-0.08
-4.85E+01,-6,-5,-0.72,0
-4.85E+01,-5,-8,-0.8,0.16
-4.84E+01,-3,-11,-0.8,0.24
-4.84E+01,0,-12,-0.8,0.4
-4.84E+01,2,-13,-0.72,0.48
-4.84E+01,6,-13,-0.8,0.64
-4.84E+01,8,-15,-0.8,0.72
-4.83E+01,13,-16,-0.8,0.96
-4.83E+01,15,-16,-0.64,1.12
-4.83E+01,20,-13,-0.32,1.04
-4.83E+01,21,-10,-0.08,1.12
-4.83E+01,23,-4,0.32,0.88
-4.82E+01,21,4,1.04,0.56
-4.82E+01,14,12,1.36,0.08
-4.82E+01,5,22,1.76,-0.56
-4.82E+01,-8,31,1.84,-1.44
-4.82E+01,-21,34,1.44,-2
-4.81E+01,-34,28,0.72,-2.16
-4.81E+01,-36,14,-0.24,-1.84
-4.81E+01,-32,-4,-1.44,-0.88
-4.81E+01,-16,-22,-2.32,0.24
-4.81E+01,6,-38,-2.56,1.52
-4.80E+01,25,-40,-1.92,2.32
-4.80E+01,39,-30,-0.88,2.48
-4.80E+01,38,-14,0.32,1.76
-4.80E+01,28,7,1.44,0.72
-4.80E+01,14,21,1.92,-0.24
-4.79E+01,-3,30,2,-1.2
-4.79E+01,-14,30,1.52,-1.44
-4.79E+01,-21,25,1.04,-1.68
-4.79E+01,-22,17,0.32,-1.36
-4.79E+01,-18,9,0,-0.88
-4.78E+01,-13,4,-0.16,-0.64
-4.78E+01,-10,1,-0.24,-0.32
-4.78E+01,-5,0,-0.16,-0.24
-4.78E+01,-1,0,-0.08,0
-4.78E+01,2,0,0,0.08
-4.77E+01,3,0,0,0.08
-4.77E+01,8,-1,0.08,0.32
-4.77E+01,14,-3,0.08,0.48
-4.77E+01,21,-9,0,1.04
-4.77E+01,24,-17,-0.4,1.44
-4.76E+01,23,-28,-1.12,1.76
-4.76E+01,15,-33,-1.76,1.6
-4.76E+01,0,-31,-2.24,1.12
-4.76E+01,-20,-21,-2.16,0
-4.76E+01,-35,0,-1.36,-1.2
-4.75E+01,-44,24,0.08,-2.32
-4.75E+01,-36,44,1.68,-2.64
-4.75E+01,-12,46,2.72,-2
-4.75E+01,17,29,2.64,-0.48
-4.75E+01,38,2,1.52,1.2
-4.74E+01,47,-25,-0.16,2.48
-4.74E+01,36,-44,-2,2.8
-4.74E+01,11,-44,-2.8,2.08
-4.74E+01,-18,-30,-2.72,0.32
-4.74E+01,-38,-1,-1.6,-1.28
-4.73E+01,-47,26,0.08,-2.48
-4.73E+01,-35,44,1.84,-2.72
-4.73E+01,-10,44,2.72,-1.84
-4.73E+01,19,28,2.64,-0.24
-4.73E+01,39,1,1.36,1.28
-4.72E+01,47,-27,-0.24,2.56
-4.72E+01,34,-44,-2,2.8
-4.72E+01,11,-44,-2.64,2
-4.72E+01,-18,-28,-2.72,0.32
-4.72E+01,-38,-3,-1.52,-1.2
-4.71E+01,-46,24,0.08,-2.48
-4.71E+01,-35,43,1.68,-2.64
-4.71E+01,-13,43,2.48,-1.92
-4.71E+01,15,30,2.64,-0.48
-4.71E+01,36,5,1.6,1.04
-4.70E+01,46,-21,0,2.4
-4.70E+01,36,-40,-1.52,2.72
-4.70E+01,16,-43,-2.56,2.08
-4.70E+01,-10,-33,-2.72,0.72
-4.70E+01,-32,-10,-1.84,-0.64
-4.69E+01,-44,16,-0.4,-2.08
-4.69E+01,-34,29,0.72,-2.24
-4.69E+01,-12,17,0.64,-0.96
-4.69E+01,0,-1,-0.08,0
-4.69E+01,5,-9,-0.4,0.48
-4.68E+01,11,-14,-0.72,0.96
-4.68E+01,22,-18,-0.48,1.36
-4.68E+01,31,-15,-0.08,1.52
-4.68E+01,33,-3,0.8,1.36
-4.68E+01,25,19,2.24,0.08
-4.67E+01,-3,45,2.96,-1.68
-4.67E+01,-38,53,2.4,-3.12
-4.67E+01,-61,30,0,-3.2
-4.67E+01,-44,-19,-3.04,-0.88
-4.67E+01,13,-66,-4.24,2.72
-4.66E+01,66,-59,-1.92,4.4
-4.66E+01,64,4,2.56,2
-4.66E+01,-4,69,4.8,-2.56
-4.66E+01,-76,65,1.76,-4.96
-4.66E+01,-63,-19,-3.68,-1.52
-4.65E+01,28,-86,-5.2,4
-4.65E+01,89,-51,-0.56,4.88
-4.65E+01,40,48,4.96,-0.24
-4.65E+01,-59,86,4.08,-5.12
-4.65E+01,-83,15,-1.76,-3.36
-4.64E+01,-2,-72,-5.28,2.4
-4.64E+01,77,-68,-2.16,5.04
-4.64E+01,63,17,3.36,1.52
-4.64E+01,-20,78,4.8,-3.52
-4.64E+01,-75,55,1.2,-4.56
-4.63E+01,-53,-17,-3.12,-1.2
-4.63E+01,10,-63,-4.16,2.56
-4.63E+01,52,-55,-2.08,3.76
-4.63E+01,55,-14,0.72,2.4
-4.63E+01,28,23,2.64,0.16
-4.62E+01,-3,40,2.72,-1.52
-4.62E+01,-21,37,1.84,-2.08
-4.62E+01,-26,26,0.8,-1.76
-4.62E+01,-22,14,0.08,-1.2
-4.62E+01,-15,5,-0.08,-0.64
-4.61E+01,-8,1,-0.16,-0.24
-4.61E+01,-1,0,-0.08,0
-4.61E+01,3,-1,0,0.08
-4.61E+01,9,-4,0,0.48
-4.61E+01,19,-8,0,0.96
-4.60E+01,27,-18,-0.32,1.6
-4.60E+01,27,-32,-1.36,2.08
-4.60E+01,15,-39,-2.32,1.92
-4.60E+01,-8,-34,-2.8,0.88
-4.60E+01,-34,-11,-2,-0.72
-4.59E+01,-49,19,-0.4,-2.32
-4.59E+01,-40,41,1.44,-2.8
-4.59E+01,-18,47,2.64,-2.16
-4.59E+01,14,34,2.8,-0.72
-4.59E+01,38,6,1.76,1.04
-4.58E+01,49,-25,-0.08,2.48
-4.58E+01,37,-45,-1.84,2.88
-4.58E+01,14,-47,-2.8,2.08
-4.58E+01,-18,-31,-2.8,0.4
-4.58E+01,-41,-1,-1.6,-1.2
-4.57E+01,-49,29,0.24,-2.64
-4.57E+01,-35,48,2.16,-2.88
-4.57E+01,-8,45,2.88,-1.76
-4.57E+01,24,25,2.56,-0.08
-4.57E+01,45,-6,1.12,1.68
-4.56E+01,47,-33,-0.64,2.72
-4.56E+01,30,-49,-2.4,2.72
-4.56E+01,1,-41,-2.96,1.52
-4.56E+01,-28,-19,-2.32,-0.24
-4.56E+01,-47,11,-0.8,-2
-4.55E+01,-45,35,0.88,-2.8
-4.55E+01,-25,48,2.4,-2.48
-4.55E+01,3,37,2.8,-1.2
-4.55E+01,29,15,2.16,0.4
-4.55E+01,36,-9,0.56,1.44
-4.54E+01,23,-13,-0.16,1.28
-4.54E+01,13,-10,-0.32,0.8
-4.54E+01,7,-7,-0.32,0.48
-4.54E+01,4,-5,-0.16,0.32
-4.54E+01,3,-3,-0.16,0.16
-4.53E+01,2,-3,-0.16,0.16
-4.53E+01,2,-2,-0.08,0.16
-4.53E+01,0,-1,-0.08,0
-4.53E+01,0,0,0,0
-4.53E+01,0,0,0,-0.08
-4.52E+01,-1,0,0,-0.08
-4.52E+01,-1,1,0,-0.16
-4.52E+01,-3,2,0.16,-0.16
-4.52E+01,-3,5,0.16,-0.32
-4.52E+01,-5,6,0.16,-0.4
-4.51E+01,-6,5,0.16,-0.4
-4.51E+01,-8,6,0.16,-0.4
-4.51E+01,-8,5,0,-0.64
-4.51E+01,-10,5,0,-0.56
-4.51E+01,-11,5,-0.08,-0.48
-4.50E+01,-11,4,-0.08,-0.48
-4.50E+01,-10,1,-0.24,-0.4
-4.50E+01,-8,0,-0.32,-0.24
-4.50E+01,-6,-1,-0.32,-0.08
-4.50E+01,-4,-1,-0.32,-0.08
-4.49E+01,-3,-1,-0.16,0
-4.49E+01,-2,-1,-0.08,0
-4.49E+01,0,-1,-0.08,0
-4.49E+01,1,0,0,0
-4.49E+01,1,1,0,0.08
-4.48E+01,2,1,0.08,0.08
-4.48E+01,5,1,0.16,0.16
-4.48E+01,9,1,0.4,0.24
-4.48E+01,12,-1,0.24,0.4
-4.48E+01,15,-5,0.16,0.72
-4.47E+01,19,-9,0,0.88
-4.47E+01,20,-14,-0.32,1.2
-4.47E+01,18,-19,-0.64,1.36
-4.47E+01,14,-21,-1.12,1.2
-4.47E+01,9,-21,-1.28,1.12
-4.46E+01,2,-20,-1.44,0.8
-4.46E+01,-5,-15,-1.44,0.4
-4.46E+01,-9,-10,-1.04,0.08
-4.46E+01,-11,-6,-0.88,-0.16
-4.46E+01,-13,-1,-0.56,-0.4
-4.45E+01,-12,1,-0.32,-0.48
-4.45E+01,-8,3,-0.08,-0.4
-4.45E+01,-6,3,-0.08,-0.4
-4.45E+01,-3,2,-0.08,-0.16
-4.45E+01,0,0,0,-0.08
-4.44E+01,2,-1,0,0.08
-4.44E+01,4,-1,0,0.16
-4.44E+01,7,-3,0,0.4
-4.44E+01,12,-3,0.16,0.48
-4.44E+01,14,-1,0.32,0.56
-4.43E+01,15,3,0.72,0.4
-4.43E+01,12,10,0.96,0.08
-4.43E+01,6,17,1.44,-0.4
-4.43E+01,-1,23,1.52,-0.88
-4.43E+01,-11,26,1.52,-1.36
-4.42E+01,-19,26,1.2,-1.68
-4.42E+01,-27,22,0.64,-1.68
-4.42E+01,-29,14,0,-1.36
-4.42E+01,-27,4,-0.56,-1.04
-4.42E+01,-19,-7,-1.2,-0.4
-4.41E+01,-11,-14,-1.44,0.08
-4.41E+01,-2,-23,-1.6,0.64
-4.41E+01,8,-25,-1.6,1.12
-4.41E+01,14,-24,-1.28,1.36
-4.41E+01,19,-21,-0.88,1.44
-4.40E+01,23,-16,-0.4,1.36
-4.40E+01,22,-10,0,1.12
-4.40E+01,22,-5,0.4,0.88
-4.40E+01,18,4,0.8,0.48
-4.40E+01,12,8,1.04,0
-4.39E+01,7,15,1.28,-0.32
-4.39E+01,-1,20,1.44,-0.72
-4.39E+01,-7,23,1.28,-1.04
-4.39E+01,-14,22,1.12,-1.36
-4.39E+01,-19,21,0.8,-1.36
-4.38E+01,-24,17,0.32,-1.44
-4.38E+01,-24,11,-0.08,-1.2
-4.38E+01,-24,3,-0.64,-1.04
-4.38E+01,-18,-5,-1.04,-0.4
-4.38E+01,-12,-14,-1.36,0
-4.37E+01,-4,-19,-1.52,0.56
-4.37E+01,5,-23,-1.52,0.96
-4.37E+01,11,-24,-1.28,1.2
-4.37E+01,18,-22,-0.96,1.28
-4.37E+01,21,-18,-0.56,1.36
-4.36E+01,21,-11,-0.16,1.04
-4.36E+01,20,-7,0.08,0.88
-4.36E+01,17,-3,0.4,0.72
-4.36E+01,13,4,0.56,0.32
-4.36E+01,10,5,0.64,0.08
-4.35E+01,6,7,0.8,-0.08
-4.35E+01,4,9,0.72,-0.16
-4.35E+01,0,11,0.72,-0.32
-4.35E+01,-1,10,0.56,-0.4
-4.35E+01,-1,8,0.4,-0.4
-4.34E+01,-3,9,0.4,-0.4
-4.34E+01,-3,8,0.48,-0.32
-4.34E+01,-3,8,0.32,-0.4
-4.34E+01,-4,7,0.32,-0.48
-4.34E+01,-5,6,0.24,-0.4
-4.33E+01,-4,6,0.24,-0.32
-4.33E+01,-5,6,0.16,-0.32
-4.33E+01,-5,5,0.08,-0.32
-4.33E+01,-4,3,0.16,-0.32
-4.33E+01,-3,2,0,-0.24
-4.32E+01,-4,2,0,-0.24
-4.32E+01,-3,3,0,-0.24
-4.32E+01,-3,1,0,-0.16
-4.32E+01,-1,1,-0.08,-0.08
-4.32E+01,0,0,0,0
-4.31E+01,0,0,0,0.08
-4.31E+01,2,-1,0,0.16
-4.31E+01,4,-2,-0.08,0.08
-4.31E+01,7,-5,-0.08,0.48
-4.31E+01,13,-10,-0.32,0.72
-4.30E+01,14,-16,-0.72,1.12
-4.30E+01,13,-22,-1.04,1.2
-4.30E+01,10,-27,-1.6,1.2
-4.30E+01,-2,-27,-2.08,0.8
-4.30E+01,-18,-17,-2,-0.08
-4.29E+01,-35,1,-1.2,-1.28
-4.29E+01,-45,26,0.08,-2.4
-4.29E+01,-34,46,1.84,-2.72
-4.29E+01,-11,43,2.72,-1.84
-4.29E+01,20,27,2.72,-0.16
-4.28E+01,42,-1,1.28,1.52
-4.28E+01,47,-28,-0.32,2.64
-4.28E+01,33,-47,-2.08,2.72
-4.28E+01,8,-43,-2.88,1.84
-4.28E+01,-22,-25,-2.64,0.08
-4.27E+01,-41,3,-1.36,-1.44
-4.27E+01,-46,29,0.4,-2.64
-4.27E+01,-32,46,2,-2.64
-4.27E+01,-6,42,2.8,-1.76
-4.27E+01,21,25,2.56,-0.16
-4.26E+01,41,-2,1.2,1.44
-4.26E+01,46,-29,-0.48,2.56
-4.26E+01,33,-46,-2.16,2.64
-4.26E+01,8,-43,-2.72,1.76
-4.26E+01,-20,-26,-2.64,0.16
-4.25E+01,-39,1,-1.36,-1.36
-4.25E+01,-45,26,0.24,-2.48
-4.25E+01,-33,44,1.84,-2.64
-4.25E+01,-10,42,2.56,-1.84
-4.25E+01,18,28,2.48,-0.4
-4.24E+01,36,2,1.44,1.04
-4.24E+01,32,-15,0,1.68
-4.24E+01,9,-6,-0.08,0.48
-4.24E+01,-5,4,0.08,-0.32
-4.24E+01,-13,8,0,-0.8
-4.23E+01,-19,7,-0.16,-0.96
-4.23E+01,-22,1,-0.56,-0.8
-4.23E+01,-17,-7,-1.2,-0.4
-4.23E+01,-12,-15,-1.52,0.08
-4.23E+01,-1,-24,-1.84,0.72
-4.22E+01,9,-29,-1.68,1.36
-4.22E+01,19,-28,-1.28,1.68
-4.22E+01,26,-24,-0.8,1.84
-4.22E+01,28,-15,-0.08,1.52
-4.22E+01,27,-6,0.4,1.12
-4.21E+01,21,5,1.04,0.48
-4.21E+01,13,13,1.36,0
-4.21E+01,4,19,1.36,-0.48
-4.21E+01,-5,24,1.52,-0.96
-4.21E+01,-13,24,1.28,-1.28
-4.20E+01,-17,23,0.88,-1.44
-4.20E+01,-23,17,0.56,-1.44
-4.20E+01,-24,12,0,-1.28
-4.20E+01,-24,5,-0.32,-0.96
-4.20E+01,-20,-2,-0.88,-0.64
-4.19E+01,-14,-10,-1.2,-0.16
-4.19E+01,-8,-17,-1.52,0.32
-4.19E+01,2,-24,-1.6,0.96
-4.19E+01,10,-25,-1.44,1.28
-4.19E+01,18,-26,-1.28,1.52
-4.18E+01,25,-22,-0.64,1.68
-4.18E+01,27,-16,-0.08,1.6
-4.18E+01,28,-6,0.4,1.2
-4.18E+01,22,5,1.12,0.56
-4.18E+01,13,15,1.52,-0.08
-4.17E+01,3,22,1.68,-0.56
-4.17E+01,-7,27,1.52,-1.2
-4.17E+01,-16,27,1.28,-1.36
-4.17E+01,-23,23,0.8,-1.44
-4.17E+01,-24,16,0.16,-1.36
-4.16E+01,-23,9,-0.16,-1.04
-4.16E+01,-20,1,-0.56,-0.72
-4.16E+01,-14,-5,-0.88,-0.32
-4.16E+01,-10,-7,-1.04,-0.08
-4.16E+01,-5,-10,-0.96,0.16
-4.15E+01,-1,-11,-0.88,0.32
-4.15E+01,1,-11,-0.72,0.56
-4.15E+01,1,-9,-0.48,0.4
-4.15E+01,1,-6,-0.32,0.32
-4.15E+01,1,-4,-0.16,0.16
-4.14E+01,1,-2,-0.08,0.08
-4.14E+01,0,0,0,0.08
-4.14E+01,-1,1,0,0
-4.14E+01,-1,2,0.08,-0.08
-4.14E+01,-1,3,0.16,-0.16
-4.13E+01,-1,5,0.32,-0.32
-4.13E+01,-1,8,0.48,-0.32
-4.13E+01,-1,9,0.64,-0.32
-4.13E+01,1,11,0.72,-0.16
-4.13E+01,4,8,0.72,-0.16
-4.12E+01,7,7,0.72,-0.08
-4.12E+01,11,5,0.72,0.16
-4.12E+01,13,2,0.64,0.4
-4.12E+01,16,-2,0.32,0.64
-4.12E+01,16,-5,0.08,0.72
-4.11E+01,16,-9,-0.08,0.8
-4.11E+01,16,-11,-0.24,0.96
-4.11E+01,13,-13,-0.48,0.88
-4.11E+01,9,-12,-0.56,0.72
-4.11E+01,7,-11,-0.48,0.72
-4.10E+01,6,-10,-0.48,0.48
-4.10E+01,4,-9,-0.56,0.4
-4.10E+01,2,-8,-0.56,0.4
-4.10E+01,3,-6,-0.4,0.24
-4.10E+01,0,-5,-0.32,0.16
-4.09E+01,0,-2,-0.32,0
-4.09E+01,0,0,-0.08,0
-4.09E+01,0,0,0,-0.08
-4.09E+01,0,1,0,-0.08
-4.09E+01,1,1,0,0
-4.08E+01,0,1,0,0.08
-4.08E+01,-1,1,0,0
-4.08E+01,0,1,0,-0.08
-4.08E+01,0,2,0.08,-0.08
-4.08E+01,0,1,0.08,-0.08
-4.07E+01,0,1,0.08,0
-4.07E+01,0,1,0,0
-4.07E+01,0,-1,-0.08,0
-4.07E+01,1,-1,-0.16,0.08
-4.07E+01,0,-2,-0.08,0
-4.06E+01,0,-3,-0.16,0.08
-4.06E+01,0,-5,-0.56,0.16
-4.06E+01,0,-7,-0.56,0.32
-4.06E+01,-2,-9,-0.8,0.24
-4.06E+01,-4,-8,-0.8,0.16
-4.05E+01,-8,-8,-0.96,-0.08
-4.05E+01,-14,-4,-0.88,-0.4
-4.05E+01,-20,1,-0.56,-0.64
-4.05E+01,-21,7,-0.08,-0.96
-4.05E+01,-23,13,0.08,-1.2
-4.04E+01,-21,19,0.56,-1.44
-4.04E+01,-16,23,1.04,-1.36
-4.04E+01,-10,21,1.2,-1.12
-4.04E+01,-3,21,1.36,-0.88
-4.04E+01,3,17,1.36,-0.48
-4.03E+01,8,11,0.96,-0.16
-4.03E+01,11,6,0.8,0.08
-4.03E+01,13,3,0.64,0.4
-4.03E+01,13,-1,0.32,0.4
-4.03E+01,9,-3,0.16,0.4
-4.02E+01,7,-1,0.08,0.32
-4.02E+01,5,-2,0,0.24
-4.02E+01,3,-1,-0.08,0.16
-4.02E+01,0,0,0,0
-4.02E+01,-2,1,0,0
-4.01E+01,-2,1,-0.08,-0.16
-4.01E+01,-5,0,-0.08,-0.16
-4.01E+01,-8,2,-0.08,-0.4
-4.01E+01,-10,1,-0.32,-0.4
-4.01E+01,-11,0,-0.4,-0.4
-4.00E+01,-10,-2,-0.56,-0.24
-4.00E+01,-8,-6,-0.72,-0.08
-4.00E+01,-6,-9,-0.88,0.08
-4.00E+01,-4,-11,-1.04,0.24
-4.00E+01,0,-13,-1.04,0.4
-3.99E+01,3,-14,-0.88,0.56
-3.99E+01,6,-14,-0.8,0.72
-3.99E+01,8,-14,-0.72,0.8
-3.99E+01,10,-13,-0.56,0.72
-3.99E+01,11,-11,-0.48,0.72
-3.98E+01,10,-9,-0.24,0.56
-3.98E+01,10,-7,-0.24,0.48
-3.98E+01,9,-5,-0.16,0.48
-3.98E+01,9,-5,-0.08,0.4
-3.98E+01,10,-3,0,0.48
-3.97E+01,8,-3,0.08,0.32
-3.97E+01,8,-2,0.16,0.32
-3.97E+01,7,0,0.16,0.24
-3.97E+01,7,0,0.16,0.16
